"grappe","exploitation","passage","s3q00","s3q01","s3q02","s3q03","s3q04","s3q05","s3q06","s3q07","s3q08","s3q08a","s3q09","s3q09a"
304,3,2,2,1,2,2,2,2,2,2,2,,,
304,4,2,,,,,,,,,,,,
304,5,2,,,,,,,,,,,,
304,7,2,,,,,,,,,,,,
304,8,2,,,,,,,,,,,,
304,9,2,2,1,2,2,2,2,2,2,2,,,
305,1,2,,,,,,,,,,,,
305,2,2,,,,,,,,,,,,
305,4,2,,,,,,,,,,,,
305,5,2,,,,,,,,,,,,
305,6,2,2,1,2,2,2,2,2,2,2,,,
305,7,2,,,,,,,,,,,,
305,8,2,,,,,,,,,,,,
306,1,2,,,,,,,,,,,,
306,2,2,,,,,,,,,,,,
306,3,2,2,1,2,2,2,2,2,2,2,,,
306,4,2,,,,,,,,,,,,
306,5,2,,,,,,,,,,,,
306,7,2,,,,,,,,,,,,
306,8,2,,,,,,,,,,,,
306,9,2,2,1,2,2,2,2,2,2,2,,,
309,1,2,,,,,,,,,,,,
309,2,2,,,,,,,,,,,,
309,4,2,,,,,,,,,,,,
309,5,2,,,,,,,,,,,,
309,6,2,2,1,2,2,2,2,2,2,2,,,
309,7,2,,,,,,,,,,,,
309,8,2,,,,,,,,,,,,
310,1,2,,,,,,,,,,,,
310,2,2,,,,,,,,,,,,
310,3,2,2,1,1,1,1,1,1,1,1,2,,
310,4,2,,,,,,,,,,,,
310,5,2,,,,,,,,,,,,
310,7,2,,,,,,,,,,,,
310,8,2,,,,,,,,,,,,
310,9,2,2,1,1,1,1,1,1,1,2,,,
311,1,2,,,,,,,,,,,,
311,2,2,,,,,,,,,,,,
311,4,2,,,,,,,,,,,,
311,5,2,,,,,,,,,,,,
311,6,2,2,1,1,1,1,1,1,1,1,1,,
311,7,2,,,,,,,,,,,,
311,8,2,,,,,,,,,,,,
312,1,2,,,,,,,,,,,,
312,2,2,,,,,,,,,,,,
312,3,2,2,1,1,1,1,1,1,1,1,2,,
312,4,2,,,,,,,,,,,,
312,5,2,,,,,,,,,,,,
312,7,2,,,,,,,,,,,,
312,8,2,,,,,,,,,,,,
312,9,2,2,1,1,1,1,1,1,1,1,2,,
313,1,2,,,,,,,,,,,,
313,2,2,,,,,,,,,,,,
313,4,2,,,,,,,,,,,,
313,5,2,,,,,,,,,,,,
313,6,2,2,1,1,1,1,1,1,1,1,2,,
313,7,2,,,,,,,,,,,,
313,8,2,,,,,,,,,,,,
316,1,2,,,,,,,,,,,,
316,2,2,,,,,,,,,,,,
316,3,2,2,1,98,98,2,2,2,2,2,,,
316,4,2,,,,,,,,,,,,
316,5,2,,,,,,,,,,,,
316,7,2,,,,,,,,,,,,
316,8,2,,,,,,,,,,,,
316,9,2,2,1,2,2,2,2,2,98,2,,,
317,1,2,,,,,,,,,,,,
317,2,2,,,,,,,,,,,,
317,4,2,,,,,,,,,,,,
317,5,2,,,,,,,,,,,,
317,6,2,2,1,2,2,2,2,2,2,2,,,
317,7,2,,,,,,,,,,,,
317,8,2,,,,,,,,,,,,
318,1,2,,,,,,,,,,,,
318,2,2,,,,,,,,,,,,
318,3,2,2,1,2,2,2,2,2,2,2,,,
318,4,2,,,,,,,,,,,,
318,5,2,,,,,,,,,,,,
318,7,2,,,,,,,,,,,,
318,8,2,,,,,,,,,,,,
318,9,2,2,1,1,2,2,2,2,2,2,,,
319,1,2,,,,,,,,,,,,
319,2,2,,,,,,,,,,,,
319,4,2,,,,,,,,,,,,
319,5,2,,,,,,,,,,,,
319,6,2,2,1,2,2,2,2,2,2,2,,,
319,7,2,,,,,,,,,,,,
319,8,2,,,,,,,,,,,,
320,1,2,,,,,,,,,,,,
320,2,2,,,,,,,,,,,,
320,3,2,2,1,2,2,2,2,2,2,2,,,
320,4,2,,,,,,,,,,,,
320,5,2,,,,,,,,,,,,
320,7,2,,,,,,,,,,,,
320,8,2,,,,,,,,,,,,
320,9,2,2,1,2,2,2,2,2,2,2,,,
321,1,2,,,,,,,,,,,,
321,2,2,,,,,,,,,,,,
321,4,2,,,,,,,,,,,,
321,5,2,,,,,,,,,,,,
321,6,2,2,26,2,2,2,2,2,2,2,,,
321,7,2,,,,,,,,,,,,
321,8,2,,,,,,,,,,,,
322,1,2,,,,,,,,,,,,
322,2,2,,,,,,,,,,,,
322,3,2,2,8,2,2,2,2,2,2,2,,,
322,4,2,,,,,,,,,,,,
322,5,2,,,,,,,,,,,,
322,7,2,,,,,,,,,,,,
322,8,2,,,,,,,,,,,,
322,9,2,2,4,1,2,2,1,2,2,1,1,,
323,1,2,,,,,,,,,,,,
323,2,2,,,,,,,,,,,,
323,4,2,,,,,,,,,,,,
323,5,2,,,,,,,,,,,,
323,6,2,2,1,2,2,2,2,2,2,2,,,
323,7,2,,,,,,,,,,,,
323,8,2,,,,,,,,,,,,
324,1,2,,,,,,,,,,,,
324,2,2,,,,,,,,,,,,
324,3,2,2,1,2,2,2,2,2,2,2,,,
324,4,2,,,,,,,,,,,,
324,5,2,,,,,,,,,,,,
324,7,2,,,,,,,,,,,,
324,8,2,,,,,,,,,,,,
324,9,2,2,1,2,2,2,2,2,2,2,,,
325,1,2,,,,,,,,,,,,
325,2,2,,,,,,,,,,,,
325,4,2,,,,,,,,,,,,
325,5,2,,,,,,,,,,,,
325,6,2,2,1,2,2,2,2,2,2,2,,,
325,7,2,,,,,,,,,,,,
325,8,2,,,,,,,,,,,,
326,1,2,,,,,,,,,,,,
326,2,2,,,,,,,,,,,,
326,3,2,2,1,2,98,2,2,2,2,2,,,
326,4,2,,,,,,,,,,,,
326,5,2,,,,,,,,,,,,
326,7,2,,,,,,,,,,,,
326,8,2,,,,,,,,,,,,
326,9,2,2,1,2,2,2,2,2,2,2,,,
327,1,2,,,,,,,,,,,,
327,2,2,,,,,,,,,,,,
327,4,2,,,,,,,,,,,,
327,5,2,,,,,,,,,,,,
327,6,2,2,39,2,2,2,2,2,2,2,,,
327,7,2,,,,,,,,,,,,
327,8,2,,,,,,,,,,,,
328,1,2,,,,,,,,,,,,
328,2,2,,,,,,,,,,,,
328,3,2,2,35,2,2,2,2,2,2,2,,,
328,4,2,,,,,,,,,,,,
328,5,2,,,,,,,,,,,,
328,7,2,,,,,,,,,,,,
328,8,2,,,,,,,,,,,,
328,9,2,2,15,2,2,2,2,2,2,2,,,
329,1,2,,,,,,,,,,,,
329,2,2,,,,,,,,,,,,
329,4,2,,,,,,,,,,,,
329,5,2,,,,,,,,,,,,
329,6,2,2,15,2,2,2,2,2,2,2,,,
329,7,2,,,,,,,,,,,,
329,8,2,,,,,,,,,,,,
330,1,2,,,,,,,,,,,,
330,2,2,,,,,,,,,,,,
330,3,2,2,9,2,2,2,2,2,2,2,,,
330,4,2,,,,,,,,,,,,
330,5,2,,,,,,,,,,,,
330,7,2,,,,,,,,,,,,
330,8,2,,,,,,,,,,,,
330,9,2,2,1,2,2,2,2,2,2,2,,,
331,1,2,,,,,,,,,,,,
331,2,2,,,,,,,,,,,,
331,4,2,,,,,,,,,,,,
331,5,2,,,,,,,,,,,,
331,6,2,2,1,2,2,2,2,2,2,2,,,
331,7,2,,,,,,,,,,,,
331,8,2,,,,,,,,,,,,
332,1,2,,,,,,,,,,,,
332,2,2,,,,,,,,,,,,
332,3,2,2,1,2,2,1,2,2,2,2,,,
332,4,2,,,,,,,,,,,,
332,5,2,,,,,,,,,,,,
332,7,2,,,,,,,,,,,,
332,8,2,,,,,,,,,,,,
332,9,2,2,1,2,2,1,2,2,2,2,,,
333,1,2,,,,,,,,,,,,
333,2,2,,,,,,,,,,,,
333,4,2,,,,,,,,,,,,
333,5,2,,,,,,,,,,,,
333,6,2,2,1,2,2,2,2,2,2,2,,,
333,7,2,,,,,,,,,,,,
333,8,2,,,,,,,,,,,,
334,1,2,,,,,,,,,,,,
334,2,2,,,,,,,,,,,,
334,3,2,2,1,2,2,1,2,2,2,2,,,
334,4,2,,,,,,,,,,,,
334,5,2,,,,,,,,,,,,
334,7,2,,,,,,,,,,,,
334,8,2,,,,,,,,,,,,
334,9,2,2,31,2,2,2,2,2,2,2,,,
335,1,2,,,,,,,,,,,,
335,2,2,,,,,,,,,,,,
335,4,2,,,,,,,,,,,,
335,5,2,,,,,,,,,,,,
335,6,2,2,14,2,2,1,2,2,2,2,,,
335,7,2,,,,,,,,,,,,
335,8,2,,,,,,,,,,,,
336,1,2,,,,,,,,,,,,
336,2,2,,,,,,,,,,,,
336,3,2,2,8,2,2,2,2,2,2,2,,,
336,4,2,,,,,,,,,,,,
336,5,2,,,,,,,,,,,,
336,7,2,,,,,,,,,,,,
336,8,2,,,,,,,,,,,,
336,9,2,2,1,2,2,98,98,98,98,2,,,
337,1,2,,,,,,,,,,,,
337,2,2,,,,,,,,,,,,
337,4,2,,,,,,,,,,,,
337,5,2,,,,,,,,,,,,
337,6,2,2,1,2,2,2,2,2,2,2,,,
337,7,2,,,,,,,,,,,,
337,8,2,,,,,,,,,,,,
338,1,2,,,,,,,,,,,,
338,2,2,,,,,,,,,,,,
338,3,2,2,13,2,98,98,2,2,2,2,,,
338,4,2,,,,,,,,,,,,
338,5,2,,,,,,,,,,,,
338,7,2,,,,,,,,,,,,
338,8,2,,,,,,,,,,,,
338,9,2,2,12,2,2,98,2,2,2,2,,,
339,1,2,,,,,,,,,,,,
339,2,2,,,,,,,,,,,,
339,4,2,,,,,,,,,,,,
339,5,2,,,,,,,,,,,,
339,6,2,2,1,2,2,2,2,98,2,2,,,
339,7,2,,,,,,,,,,,,
339,8,2,,,,,,,,,,,,
340,1,2,,,,,,,,,,,,
340,2,2,,,,,,,,,,,,
340,3,2,2,1,2,2,2,2,2,2,98,,,
340,4,2,,,,,,,,,,,,
340,5,2,,,,,,,,,,,,
340,7,2,,,,,,,,,,,,
340,8,2,,,,,,,,,,,,
340,9,2,2,14,2,98,98,2,2,2,2,,,
341,1,2,,,,,,,,,,,,
341,2,2,,,,,,,,,,,,
341,4,2,,,,,,,,,,,,
341,5,2,,,,,,,,,,,,
341,6,2,2,1,98,98,98,2,2,2,2,,,
341,7,2,,,,,,,,,,,,
341,8,2,,,,,,,,,,,,
342,1,2,,,,,,,,,,,,
342,2,2,,,,,,,,,,,,
342,3,2,2,12,2,2,2,2,2,2,2,,,
342,4,2,,,,,,,,,,,,
342,5,2,,,,,,,,,,,,
342,7,2,,,,,,,,,,,,
342,8,2,,,,,,,,,,,,
342,9,2,2,12,2,2,2,2,2,2,2,,,
343,1,2,,,,,,,,,,,,
343,2,2,,,,,,,,,,,,
343,4,2,,,,,,,,,,,,
343,5,2,,,,,,,,,,,,
343,6,2,2,1,2,2,1,2,2,2,2,,,
343,7,2,,,,,,,,,,,,
343,8,2,,,,,,,,,,,,
344,1,2,,,,,,,,,,,,
344,2,2,,,,,,,,,,,,
344,3,2,2,1,2,2,2,2,2,2,2,,,
344,4,2,,,,,,,,,,,,
344,5,2,,,,,,,,,,,,
344,7,2,,,,,,,,,,,,
344,8,2,,,,,,,,,,,,
344,9,2,2,1,2,2,2,2,2,2,2,,,
345,2,2,2,2,2,2,2,2,2,2,2,,,
345,4,2,2,1,2,2,2,2,2,2,2,,,
345,6,2,2,3,2,2,2,2,2,2,2,,,
345,8,2,2,4,2,2,2,2,2,2,2,,,
346,1,2,2,2,2,1,1,1,1,99,98,,,
346,3,2,2,2,2,2,2,2,2,2,2,,,
346,5,2,2,4,2,2,2,2,2,2,2,,,
346,7,2,2,1,2,2,2,2,2,2,2,,,
346,9,2,2,2,2,2,2,2,2,2,2,,,
347,2,2,2,2,2,2,2,2,2,2,2,,,
347,4,2,2,1,2,2,2,2,2,2,2,,,
347,6,2,2,1,2,2,2,2,2,2,2,,,
347,8,2,2,7,2,2,2,2,2,2,2,,,
348,1,2,2,1,2,2,2,2,2,2,2,,,
348,3,2,2,7,2,2,2,2,2,2,2,,,
348,5,2,2,1,2,2,1,2,2,2,2,,,
348,7,2,2,2,2,2,2,2,1,2,2,,,
348,9,2,2,2,2,2,2,2,2,2,2,,,
349,2,2,2,1,2,2,2,2,2,2,2,,,
349,4,2,2,1,1,2,1,2,1,2,2,,,
349,6,2,2,2,1,2,1,2,1,2,2,,,
349,8,2,2,9,2,2,2,2,2,2,2,,,
350,1,2,2,2,2,2,2,2,2,2,2,,,
350,3,2,2,1,2,2,2,2,2,2,2,,,
350,5,2,2,2,2,2,2,2,2,2,2,,,
350,7,2,2,1,2,2,2,2,2,2,2,,,
350,9,2,2,2,2,2,2,2,2,2,2,,,
351,2,2,2,2,2,2,2,2,2,2,2,,,
351,4,2,2,8,2,2,1,2,2,2,2,,,
351,6,2,2,2,2,2,2,2,2,2,2,,,
351,8,2,2,2,2,2,2,2,2,2,2,,,
352,1,2,2,1,2,2,2,2,2,2,2,,,
352,3,2,2,2,2,2,2,2,2,2,2,,,
352,5,2,2,13,2,2,2,2,2,2,2,,,
352,7,2,2,1,2,2,2,2,2,2,2,,,
352,9,2,2,2,2,2,2,2,2,2,2,,,
353,2,2,2,1,2,2,2,2,2,2,2,,,
353,4,2,2,2,2,2,2,2,2,2,2,,,
353,6,2,2,1,1,2,1,2,1,2,2,,,
353,8,2,2,2,2,2,2,2,2,2,2,,,
354,1,2,2,1,1,2,1,2,1,1,2,,,
354,3,2,2,1,2,2,2,2,2,2,2,,,
354,5,2,2,1,2,2,2,2,2,2,2,,,
354,7,2,2,2,2,2,2,2,2,2,2,,,
354,9,2,2,2,2,2,2,2,2,2,2,,,
355,2,2,2,1,2,2,2,2,2,2,2,,,
355,4,2,2,2,2,2,2,2,2,2,2,,,
355,6,2,2,1,2,2,2,2,2,2,2,,,
355,8,2,2,1,2,2,2,2,2,2,2,,,
356,1,2,2,1,1,2,2,2,2,2,2,,,
356,3,2,2,1,2,2,2,2,2,2,2,,,
356,5,2,2,1,2,2,2,2,2,2,2,,,
356,7,2,2,1,2,2,2,2,2,2,2,,,
356,9,2,2,1,2,2,2,2,2,2,2,,,
357,1,2,,,,,,,,,,,,
357,2,2,,,,,,,,,,,,
357,4,2,,,,,,,,,,,,
357,5,2,,,,,,,,,,,,
357,6,2,2,10,2,2,1,2,2,2,2,,,
357,7,2,,,,,,,,,,,,
357,8,2,,,,,,,,,,,,
358,1,2,,,,,,,,,,,,
358,2,2,,,,,,,,,,,,
358,3,2,2,4,2,2,2,2,2,2,2,,,
358,4,2,,,,,,,,,,,,
358,5,2,,,,,,,,,,,,
358,7,2,,,,,,,,,,,,
358,8,2,,,,,,,,,,,,
358,9,2,2,4,2,2,1,2,2,2,2,,,
359,1,2,,,,,,,,,,,,
359,2,2,,,,,,,,,,,,
359,4,2,,,,,,,,,,,,
359,5,2,,,,,,,,,,,,
359,6,2,2,1,2,2,2,2,2,2,2,,,
359,7,2,,,,,,,,,,,,
359,8,2,,,,,,,,,,,,
360,1,2,,,,,,,,,,,,
360,2,2,,,,,,,,,,,,
360,3,2,2,1,2,2,2,2,2,2,2,,,
360,4,2,,,,,,,,,,,,
360,5,2,,,,,,,,,,,,
360,7,2,,,,,,,,,,,,
360,8,2,,,,,,,,,,,,
360,9,2,2,1,2,2,1,2,2,2,2,,,
361,1,2,,,,,,,,,,,,
361,2,2,,,,,,,,,,,,
361,4,2,,,,,,,,,,,,
361,5,2,,,,,,,,,,,,
361,6,2,2,1,1,2,2,2,2,2,2,,,
361,7,2,,,,,,,,,,,,
361,8,2,,,,,,,,,,,,
362,1,2,,,,,,,,,,,,
362,2,2,,,,,,,,,,,,
362,3,2,2,1,2,2,2,2,2,2,2,,,
362,4,2,,,,,,,,,,,,
362,5,2,,,,,,,,,,,,
362,7,2,,,,,,,,,,,,
362,8,2,,,,,,,,,,,,
362,9,2,2,1,2,2,2,2,2,2,2,,,
363,1,2,,,,,,,,,,,,
363,2,2,,,,,,,,,,,,
363,4,2,,,,,,,,,,,,
363,5,2,,,,,,,,,,,,
363,6,2,2,1,2,2,2,2,2,2,2,,,
363,7,2,,,,,,,,,,,,
363,8,2,,,,,,,,,,,,
364,1,2,,,,,,,,,,,,
364,2,2,,,,,,,,,,,,
364,3,2,2,1,2,2,2,2,2,2,2,,,
364,4,2,,,,,,,,,,,,
364,5,2,,,,,,,,,,,,
364,7,2,,,,,,,,,,,,
364,8,2,,,,,,,,,,,,
364,9,2,2,1,2,2,2,2,2,2,2,,,
365,1,2,,,,,,,,,,,,
365,2,2,,,,,,,,,,,,
365,4,2,,,,,,,,,,,,
365,5,2,,,,,,,,,,,,
365,6,2,2,1,2,2,2,2,2,2,2,,,
365,7,2,,,,,,,,,,,,
365,8,2,,,,,,,,,,,,
366,2,2,,,,,,,,,,,,
366,3,2,2,1,2,2,2,2,2,2,2,,,
366,7,2,,,,,,,,,,,,
366,8,2,,,,,,,,,,,,
366,9,2,2,1,2,2,2,2,2,2,2,,,
367,4,2,,,,,,,,,,,,
367,6,2,2,1,98,2,98,2,2,2,2,,,
367,7,2,,,,,,,,,,,,
368,1,2,,,,,,,,,,,,
368,2,2,,,,,,,,,,,,
368,3,2,2,2,2,2,2,2,2,2,2,,,
368,4,2,,,,,,,,,,,,
368,5,2,,,,,,,,,,,,
368,7,2,,,,,,,,,,,,
368,8,2,,,,,,,,,,,,
368,9,2,2,1,2,2,2,2,2,2,2,,,
369,1,2,,,,,,,,,,,,
369,2,2,,,,,,,,,,,,
369,4,2,,,,,,,,,,,,
369,5,2,,,,,,,,,,,,
369,6,2,2,1,2,2,2,2,2,2,2,,,
369,7,2,,,,,,,,,,,,
369,8,2,,,,,,,,,,,,
370,1,2,,,,,,,,,,,,
370,2,2,,,,,,,,,,,,
370,3,2,2,1,2,2,1,2,2,2,2,,,
370,4,2,,,,,,,,,,,,
370,5,2,,,,,,,,,,,,
370,7,2,,,,,,,,,,,,
370,8,2,,,,,,,,,,,,
370,9,2,2,1,2,2,2,2,2,2,2,,,
371,1,2,,,,,,,,,,,,
371,2,2,,,,,,,,,,,,
371,4,2,,,,,,,,,,,,
371,5,2,,,,,,,,,,,,
371,6,2,2,1,2,2,2,2,2,2,2,,,
371,7,2,,,,,,,,,,,,
371,8,2,,,,,,,,,,,,
372,1,2,,,,,,,,,,,,
372,2,2,,,,,,,,,,,,
372,3,2,2,1,2,2,2,2,2,2,2,,,
372,4,2,,,,,,,,,,,,
372,5,2,,,,,,,,,,,,
372,7,2,,,,,,,,,,,,
372,8,2,,,,,,,,,,,,
372,9,2,2,1,2,2,2,2,2,2,2,,,
373,1,2,,,,,,,,,,,,
373,2,2,,,,,,,,,,,,
373,4,2,,,,,,,,,,,,
373,5,2,,,,,,,,,,,,
373,6,2,2,1,2,2,2,2,2,2,2,,,
373,7,2,,,,,,,,,,,,
373,8,2,,,,,,,,,,,,
374,1,2,,,,,,,,,,,,
374,2,2,,,,,,,,,,,,
374,3,2,2,1,98,2,2,2,2,2,2,,,
374,4,2,,,,,,,,,,,,
374,5,2,,,,,,,,,,,,
374,7,2,,,,,,,,,,,,
374,8,2,,,,,,,,,,,,
374,9,2,2,1,2,2,2,2,2,2,2,,,
375,1,2,,,,,,,,,,,,
375,2,2,,,,,,,,,,,,
375,4,2,,,,,,,,,,,,
375,5,2,,,,,,,,,,,,
375,6,2,2,1,2,2,2,2,2,2,2,,,
375,7,2,,,,,,,,,,,,
375,8,2,,,,,,,,,,,,
376,1,2,,,,,,,,,,,,
376,2,2,,,,,,,,,,,,
376,3,2,2,11,2,2,2,2,2,2,2,,,
376,4,2,,,,,,,,,,,,
376,5,2,,,,,,,,,,,,
376,7,2,,,,,,,,,,,,
376,8,2,,,,,,,,,,,,
376,9,2,2,11,1,2,1,2,2,2,2,,,
377,1,2,,,,,,,,,,,,
377,2,2,,,,,,,,,,,,
377,4,2,,,,,,,,,,,,
377,5,2,,,,,,,,,,,,
377,6,2,2,1,2,2,2,2,2,2,2,,,
377,7,2,,,,,,,,,,,,
377,8,2,,,,,,,,,,,,
378,1,2,,,,,,,,,,,,
378,2,2,,,,,,,,,,,,
378,3,2,2,1,1,2,2,2,2,2,2,,,
378,4,2,,,,,,,,,,,,
378,5,2,,,,,,,,,,,,
378,7,2,,,,,,,,,,,,
378,8,2,,,,,,,,,,,,
378,9,2,2,17,2,2,2,2,2,2,2,,,
379,1,2,,,,,,,,,,,,
379,2,2,,,,,,,,,,,,
379,4,2,,,,,,,,,,,,
379,5,2,,,,,,,,,,,,
379,6,2,2,1,1,1,1,2,2,2,2,,,
379,7,2,,,,,,,,,,,,
379,8,2,,,,,,,,,,,,
380,1,2,,,,,,,,,,,,
380,2,2,,,,,,,,,,,,
380,3,2,2,1,2,2,1,2,1,2,2,,,
380,4,2,,,,,,,,,,,,
380,5,2,,,,,,,,,,,,
380,7,2,,,,,,,,,,,,
380,8,2,,,,,,,,,,,,
380,9,2,2,1,2,2,1,2,2,2,2,,,
381,4,2,,,,,,,,,,,,
381,5,2,,,,,,,,,,,,
381,7,2,,,,,,,,,,,,
381,8,2,,,,,,,,,,,,
382,1,2,,,,,,,,,,,,
382,2,2,,,,,,,,,,,,
382,3,2,2,1,2,2,2,2,2,2,2,,,
382,4,2,,,,,,,,,,,,
382,5,2,,,,,,,,,,,,
382,7,2,,,,,,,,,,,,
382,8,2,,,,,,,,,,,,
382,9,2,2,1,2,2,2,2,2,2,2,,,
383,1,2,,,,,,,,,,,,
383,2,2,,,,,,,,,,,,
383,4,2,,,,,,,,,,,,
383,5,2,,,,,,,,,,,,
383,6,2,2,6,2,2,2,2,2,2,2,,,
383,7,2,,,,,,,,,,,,
383,8,2,,,,,,,,,,,,
384,1,2,,,,,,,,,,,,
384,2,2,,,,,,,,,,,,
384,3,2,2,1,2,2,2,2,2,2,2,,,
384,4,2,,,,,,,,,,,,
384,5,2,,,,,,,,,,,,
384,7,2,,,,,,,,,,,,
384,8,2,,,,,,,,,,,,
384,9,2,2,1,2,2,2,2,2,2,2,,,
385,1,2,,,,,,,,,,,,
385,2,2,,,,,,,,,,,,
385,4,2,,,,,,,,,,,,
385,5,2,,,,,,,,,,,,
385,6,2,2,1,2,2,2,2,2,2,2,,,
385,7,2,,,,,,,,,,,,
385,8,2,,,,,,,,,,,,
386,1,2,,,,,,,,,,,,
386,2,2,,,,,,,,,,,,
386,3,2,2,1,2,2,2,2,2,2,2,,,
386,4,2,,,,,,,,,,,,
386,5,2,,,,,,,,,,,,
386,7,2,,,,,,,,,,,,
386,8,2,,,,,,,,,,,,
386,9,2,2,1,2,2,2,2,2,2,2,,,
387,1,2,,,,,,,,,,,,
387,2,2,,,,,,,,,,,,
387,4,2,,,,,,,,,,,,
387,5,2,,,,,,,,,,,,
387,6,2,2,1,2,2,2,2,2,2,2,,,
387,7,2,,,,,,,,,,,,
387,8,2,,,,,,,,,,,,
388,1,2,,,,,,,,,,,,
388,2,2,,,,,,,,,,,,
388,3,2,2,1,2,2,2,2,2,2,2,,,
388,4,2,,,,,,,,,,,,
388,5,2,,,,,,,,,,,,
388,7,2,,,,,,,,,,,,
388,8,2,,,,,,,,,,,,
388,9,2,2,1,2,2,2,2,2,2,2,,,
389,1,2,,,,,,,,,,,,
389,2,2,,,,,,,,,,,,
389,4,2,,,,,,,,,,,,
389,5,2,,,,,,,,,,,,
389,6,2,2,1,2,2,2,2,2,2,2,,,
389,7,2,,,,,,,,,,,,
389,8,2,,,,,,,,,,,,
390,1,2,,,,,,,,,,,,
390,2,2,,,,,,,,,,,,
390,3,2,2,1,2,2,2,2,2,2,2,,,
390,4,2,,,,,,,,,,,,
390,5,2,,,,,,,,,,,,
390,7,2,,,,,,,,,,,,
390,8,2,,,,,,,,,,,,
390,9,2,2,1,2,2,2,2,2,2,2,,,
391,1,2,,,,,,,,,,,,
391,2,2,,,,,,,,,,,,
391,4,2,,,,,,,,,,,,
391,5,2,,,,,,,,,,,,
391,6,2,2,1,1,2,1,2,2,2,2,,,
391,8,2,,,,,,,,,,,,
392,1,2,,,,,,,,,,,,
392,2,2,,,,,,,,,,,,
392,3,2,2,1,2,2,2,2,2,2,2,,,
392,4,2,,,,,,,,,,,,
392,5,2,,,,,,,,,,,,
392,7,2,,,,,,,,,,,,
392,8,2,,,,,,,,,,,,
392,9,2,2,1,2,2,2,2,2,2,2,,,
394,1,2,,,,,,,,,,,,
394,2,2,,,,,,,,,,,,
394,3,2,2,6,2,2,2,2,2,2,2,,,
394,4,2,,,,,,,,,,,,
394,5,2,,,,,,,,,,,,
394,7,2,,,,,,,,,,,,
394,8,2,,,,,,,,,,,,
394,9,2,2,1,2,2,2,2,2,2,2,,,
395,1,2,,,,,,,,,,,,
395,2,2,,,,,,,,,,,,
395,4,2,,,,,,,,,,,,
395,5,2,,,,,,,,,,,,
395,6,2,2,1,2,2,2,2,2,2,2,,,
395,7,2,,,,,,,,,,,,
395,8,2,,,,,,,,,,,,
396,1,2,,,,,,,,,,,,
396,2,2,,,,,,,,,,,,
396,3,2,2,1,2,2,2,2,2,2,2,,,
396,4,2,,,,,,,,,,,,
396,5,2,,,,,,,,,,,,
396,7,2,,,,,,,,,,,,
396,8,2,,,,,,,,,,,,
396,9,2,2,1,2,2,2,2,2,2,2,,,
397,1,2,,,,,,,,,,,,
397,2,2,,,,,,,,,,,,
397,4,2,,,,,,,,,,,,
397,5,2,,,,,,,,,,,,
397,6,2,2,2,2,2,2,1,2,2,2,,,
397,7,2,,,,,,,,,,,,
397,8,2,,,,,,,,,,,,
398,1,2,,,,,,,,,,,,
398,2,2,,,,,,,,,,,,
398,3,2,2,1,2,2,2,2,2,2,2,,,
398,4,2,,,,,,,,,,,,
398,5,2,,,,,,,,,,,,
398,7,2,,,,,,,,,,,,
398,8,2,,,,,,,,,,,,
398,9,2,2,1,2,2,2,2,2,2,2,,,
399,1,2,,,,,,,,,,,,
399,2,2,,,,,,,,,,,,
399,4,2,,,,,,,,,,,,
399,5,2,,,,,,,,,,,,
399,6,2,2,1,2,2,2,2,2,2,2,,,
399,7,2,,,,,,,,,,,,
399,8,2,,,,,,,,,,,,
400,1,2,,,,,,,,,,,,
400,2,2,,,,,,,,,,,,
400,3,2,2,1,2,2,1,2,2,2,2,,,
400,4,2,,,,,,,,,,,,
400,5,2,,,,,,,,,,,,
400,7,2,,,,,,,,,,,,
400,8,2,,,,,,,,,,,,
400,9,2,2,4,2,2,1,2,2,2,2,,,
401,1,2,,,,,,,,,,,,
401,2,2,,,,,,,,,,,,
401,4,2,,,,,,,,,,,,
401,5,2,,,,,,,,,,,,
401,6,2,2,1,2,2,1,2,2,2,2,,,
401,7,2,,,,,,,,,,,,
401,8,2,,,,,,,,,,,,
402,1,2,,,,,,,,,,,,
402,2,2,,,,,,,,,,,,
402,3,2,2,21,2,2,2,2,2,2,2,,,
402,4,2,,,,,,,,,,,,
402,8,2,,,,,,,,,,,,
402,9,2,2,11,2,2,2,2,2,2,2,,,
403,1,2,,,,,,,,,,,,
403,2,2,,,,,,,,,,,,
403,4,2,,,,,,,,,,,,
403,5,2,,,,,,,,,,,,
403,6,2,2,1,2,2,2,2,2,2,2,,,
403,7,2,,,,,,,,,,,,
403,8,2,,,,,,,,,,,,
404,1,2,,,,,,,,,,,,
404,2,2,,,,,,,,,,,,
404,3,2,2,1,2,2,2,2,2,2,2,,,
404,4,2,,,,,,,,,,,,
404,5,2,,,,,,,,,,,,
404,7,2,,,,,,,,,,,,
404,8,2,,,,,,,,,,,,
404,9,2,2,1,2,2,2,2,2,2,2,,,
405,1,2,,,,,,,,,,,,
405,2,2,,,,,,,,,,,,
405,4,2,,,,,,,,,,,,
405,5,2,,,,,,,,,,,,
405,6,2,2,1,2,2,2,2,2,2,2,,,
405,7,2,,,,,,,,,,,,
405,8,2,,,,,,,,,,,,
406,1,2,,,,,,,,,,,,
406,2,2,,,,,,,,,,,,
406,3,2,2,1,2,2,2,2,2,2,2,,,
406,4,2,,,,,,,,,,,,
406,5,2,,,,,,,,,,,,
