"strate","grappe","exploitation","poids_leger","poids_lourd"
17,386,5,132.530502319336,1.79769313486232e+308
17,386,6,132.530502319336,421.075927734375
17,386,7,132.530502319336,1.79769313486232e+308
17,386,8,132.530502319336,1.79769313486232e+308
17,386,9,132.530502319336,421.075927734375
17,387,2,176.570129394531,1.79769313486232e+308
17,387,3,176.570129394531,560.998657226562
17,387,4,176.570129394531,1.79769313486232e+308
17,387,5,176.570129394531,1.79769313486232e+308
17,387,6,176.570129394531,560.998657226562
17,387,7,176.570129394531,1.79769313486232e+308
17,387,8,176.570129394531,1.79769313486232e+308
17,387,9,176.570129394531,560.998657226562
17,388,2,181.266815185547,1.79769313486232e+308
17,388,3,181.266815185547,575.921020507812
17,388,4,181.266815185547,1.79769313486232e+308
17,388,5,181.266815185547,1.79769313486232e+308
17,388,6,181.266815185547,575.921020507812
17,388,7,181.266815185547,1.79769313486232e+308
17,388,8,181.266815185547,1.79769313486232e+308
17,388,9,181.266815185547,575.921020507812
17,389,2,144.25358581543,1.79769313486232e+308
17,389,3,144.25358581543,458.322570800781
17,389,4,144.25358581543,1.79769313486232e+308
17,389,5,144.25358581543,1.79769313486232e+308
17,389,6,144.25358581543,458.322570800781
17,389,7,144.25358581543,1.79769313486232e+308
17,389,8,144.25358581543,1.79769313486232e+308
17,389,9,144.25358581543,458.322570800781
17,390,2,138.419799804688,1.79769313486232e+308
17,390,3,138.419799804688,439.787445068359
17,390,4,138.419799804688,1.79769313486232e+308
17,390,5,138.419799804688,1.79769313486232e+308
17,390,6,138.419799804688,439.787445068359
17,390,7,138.419799804688,1.79769313486232e+308
17,390,8,138.419799804688,1.79769313486232e+308
17,390,9,138.419799804688,439.787445068359
17,391,2,212.196334838867,1.79769313486232e+308
17,391,3,212.196334838867,599.2802734375
17,391,4,212.196334838867,1.79769313486232e+308
17,391,5,212.196334838867,1.79769313486232e+308
17,391,6,212.196334838867,599.2802734375
17,391,8,212.196334838867,1.79769313486232e+308
17,391,9,212.196334838867,599.2802734375
17,392,2,211.903381347656,1.79769313486232e+308
17,392,3,211.903381347656,897.679321289062
17,392,4,211.903381347656,1.79769313486232e+308
17,392,5,211.903381347656,1.79769313486232e+308
17,392,7,211.903381347656,1.79769313486232e+308
17,392,8,211.903381347656,1.79769313486232e+308
17,392,9,211.903381347656,897.679321289062
17,394,2,22.7047710418701,1.79769313486232e+308
17,394,3,22.7047710418701,72.1376037597656
17,394,4,22.7047710418701,1.79769313486232e+308
17,394,5,22.7047710418701,1.79769313486232e+308
17,394,6,22.7047710418701,72.1376037597656
17,394,7,22.7047710418701,1.79769313486232e+308
17,394,8,22.7047710418701,1.79769313486232e+308
17,394,9,22.7047710418701,72.1376037597656
17,395,2,238.554901123047,1.79769313486232e+308
17,395,3,238.554901123047,757.936767578125
17,395,4,238.554901123047,1.79769313486232e+308
17,395,5,238.554901123047,1.79769313486232e+308
17,395,6,238.554901123047,757.936767578125
17,395,7,238.554901123047,1.79769313486232e+308
17,395,8,238.554901123047,1.79769313486232e+308
17,395,9,238.554901123047,757.936767578125
17,396,2,99.6582107543945,1.79769313486232e+308
17,396,3,99.6582107543945,316.634094238281
17,396,4,99.6582107543945,1.79769313486232e+308
17,396,5,99.6582107543945,1.79769313486232e+308
17,396,6,99.6582107543945,316.634094238281
17,396,7,99.6582107543945,1.79769313486232e+308
17,396,8,99.6582107543945,1.79769313486232e+308
17,396,9,99.6582107543945,316.634094238281
18,397,2,79.3688201904297,1.79769313486232e+308
18,397,3,79.3688201904297,252.170669555664
18,397,4,79.3688201904297,1.79769313486232e+308
18,397,5,79.3688201904297,1.79769313486232e+308
18,397,6,79.3688201904297,252.170669555664
18,397,7,79.3688201904297,1.79769313486232e+308
18,397,8,79.3688201904297,1.79769313486232e+308
18,397,9,79.3688201904297,252.170669555664
18,398,2,145.055969238281,1.79769313486232e+308
18,398,3,145.055969238281,460.871948242188
18,398,4,145.055969238281,1.79769313486232e+308
18,398,5,145.055969238281,1.79769313486232e+308
18,398,6,145.055969238281,460.871948242188
18,398,7,145.055969238281,1.79769313486232e+308
18,398,8,145.055969238281,1.79769313486232e+308
18,398,9,145.055969238281,460.871948242188
18,399,2,127.621925354004,1.79769313486232e+308
18,399,3,127.621925354004,405.480407714844
18,399,4,127.621925354004,1.79769313486232e+308
18,399,5,127.621925354004,1.79769313486232e+308
18,399,6,127.621925354004,405.480407714844
18,399,7,127.621925354004,1.79769313486232e+308
18,399,8,127.621925354004,1.79769313486232e+308
18,399,9,127.621925354004,405.480407714844
18,400,2,110.026985168457,1.79769313486232e+308
18,400,3,110.026985168457,349.577758789062
18,400,4,110.026985168457,1.79769313486232e+308
18,400,5,110.026985168457,1.79769313486232e+308
18,400,6,110.026985168457,349.577758789062
18,400,7,110.026985168457,1.79769313486232e+308
18,400,8,110.026985168457,1.79769313486232e+308
18,400,9,110.026985168457,349.577758789062
18,401,2,113.640350341797,1.79769313486232e+308
18,401,3,113.640350341797,361.058166503906
18,401,4,113.640350341797,1.79769313486232e+308
18,401,5,113.640350341797,1.79769313486232e+308
18,401,6,113.640350341797,361.058166503906
18,401,7,113.640350341797,1.79769313486232e+308
18,401,8,113.640350341797,1.79769313486232e+308
18,401,9,113.640350341797,361.058166503906
18,402,2,182.741302490234,1.79769313486232e+308
18,402,3,182.741302490234,451.582244873047
18,402,4,182.741302490234,1.79769313486232e+308
18,402,6,182.741302490234,451.582244873047
18,402,8,182.741302490234,1.79769313486232e+308
18,402,9,182.741302490234,451.582244873047
18,403,2,158.880661010742,1.79769313486232e+308
18,403,3,158.880661010742,504.795715332031
18,403,4,158.880661010742,1.79769313486232e+308
18,403,5,158.880661010742,1.79769313486232e+308
18,403,6,158.880661010742,504.795715332031
18,403,7,158.880661010742,1.79769313486232e+308
18,403,8,158.880661010742,1.79769313486232e+308
18,403,9,158.880661010742,504.795715332031
18,404,2,126.041687011719,1.79769313486232e+308
18,404,3,126.041687011719,400.459747314453
18,404,4,126.041687011719,1.79769313486232e+308
18,404,5,126.041687011719,1.79769313486232e+308
18,404,6,126.041687011719,400.459747314453
18,404,7,126.041687011719,1.79769313486232e+308
18,404,8,126.041687011719,1.79769313486232e+308
18,404,9,126.041687011719,400.459747314453
18,405,2,76.5597152709961,1.79769313486232e+308
18,405,3,76.5597152709961,243.245544433594
18,405,4,76.5597152709961,1.79769313486232e+308
18,405,5,76.5597152709961,1.79769313486232e+308
18,405,6,76.5597152709961,243.245544433594
18,405,7,76.5597152709961,1.79769313486232e+308
18,405,8,76.5597152709961,1.79769313486232e+308
18,405,9,76.5597152709961,243.245544433594
18,406,2,108.236312866211,1.79769313486232e+308
18,406,3,108.236312866211,343.888427734375
18,406,4,108.236312866211,1.79769313486232e+308
18,406,5,108.236312866211,1.79769313486232e+308
18,406,6,108.236312866211,343.888427734375
18,406,7,108.236312866211,1.79769313486232e+308
18,406,8,108.236312866211,1.79769313486232e+308
18,406,9,108.236312866211,343.888427734375
18,407,2,137.421447753906,1.79769313486232e+308
18,407,3,137.421447753906,436.615539550781
18,407,4,137.421447753906,1.79769313486232e+308
18,407,5,137.421447753906,1.79769313486232e+308
18,407,6,137.421447753906,436.615539550781
18,407,7,137.421447753906,1.79769313486232e+308
18,407,8,137.421447753906,1.79769313486232e+308
18,407,9,137.421447753906,436.615539550781
18,408,2,124.061042785645,1.79769313486232e+308
18,408,3,124.061042785645,394.166809082031
18,408,4,124.061042785645,1.79769313486232e+308
18,408,5,124.061042785645,1.79769313486232e+308
18,408,6,124.061042785645,394.166809082031
18,408,7,124.061042785645,1.79769313486232e+308
18,408,8,124.061042785645,1.79769313486232e+308
18,408,9,124.061042785645,394.166809082031
18,409,2,184.281661987305,1.79769313486232e+308
18,409,3,184.281661987305,585.499755859375
18,409,4,184.281661987305,1.79769313486232e+308
18,409,5,184.281661987305,1.79769313486232e+308
18,409,6,184.281661987305,585.499755859375
18,409,7,184.281661987305,1.79769313486232e+308
18,409,8,184.281661987305,1.79769313486232e+308
18,409,9,184.281661987305,585.499755859375
18,410,2,212.396423339844,1.79769313486232e+308
18,410,3,212.396423339844,674.825988769531
18,410,4,212.396423339844,1.79769313486232e+308
18,410,5,212.396423339844,1.79769313486232e+308
18,410,6,212.396423339844,674.825988769531
18,410,7,212.396423339844,1.79769313486232e+308
18,410,8,212.396423339844,1.79769313486232e+308
18,410,9,212.396423339844,674.825988769531
18,411,2,165.593933105469,1.79769313486232e+308
18,411,3,165.593933105469,526.125183105469
18,411,4,165.593933105469,1.79769313486232e+308
18,411,5,165.593933105469,1.79769313486232e+308
18,411,6,165.593933105469,526.125183105469
18,411,7,165.593933105469,1.79769313486232e+308
18,411,8,165.593933105469,1.79769313486232e+308
18,411,9,165.593933105469,526.125183105469
19,412,2,186.409927368164,1.79769313486232e+308
19,412,3,186.409927368164,592.261657714844
19,412,4,186.409927368164,1.79769313486232e+308
19,412,5,186.409927368164,1.79769313486232e+308
19,412,6,186.409927368164,592.261657714844
19,412,7,186.409927368164,1.79769313486232e+308
19,412,8,186.409927368164,1.79769313486232e+308
19,412,9,186.409927368164,592.261657714844
19,413,2,245.422821044922,1.79769313486232e+308
19,413,3,245.422821044922,779.757507324219
19,413,4,245.422821044922,1.79769313486232e+308
19,413,5,245.422821044922,1.79769313486232e+308
19,413,6,245.422821044922,779.757507324219
19,413,7,245.422821044922,1.79769313486232e+308
19,413,8,245.422821044922,1.79769313486232e+308
19,413,9,245.422821044922,779.757507324219
19,414,2,345.243133544922,1.79769313486232e+308
19,414,3,345.243133544922,1096.90661621094
19,414,4,345.243133544922,1.79769313486232e+308
19,414,5,345.243133544922,1.79769313486232e+308
19,414,6,345.243133544922,1096.90661621094
19,414,7,345.243133544922,1.79769313486232e+308
19,414,8,345.243133544922,1.79769313486232e+308
19,414,9,345.243133544922,1096.90661621094
19,415,2,164.498199462891,1.79769313486232e+308
19,415,3,164.498199462891,696.858337402344
19,415,4,164.498199462891,1.79769313486232e+308
19,415,5,164.498199462891,1.79769313486232e+308
19,415,7,164.498199462891,1.79769313486232e+308
19,415,8,164.498199462891,1.79769313486232e+308
19,415,9,164.498199462891,696.858337402344
19,416,2,273.593231201172,1.79769313486232e+308
19,416,3,273.593231201172,869.260498046875
19,416,4,273.593231201172,1.79769313486232e+308
19,416,5,273.593231201172,1.79769313486232e+308
19,416,6,273.593231201172,869.260498046875
19,416,7,273.593231201172,1.79769313486232e+308
19,416,8,273.593231201172,1.79769313486232e+308
19,416,9,273.593231201172,869.260498046875
19,417,2,139.283813476562,1.79769313486232e+308
19,417,3,139.283813476562,442.532623291016
19,417,4,139.283813476562,1.79769313486232e+308
19,417,5,139.283813476562,1.79769313486232e+308
19,417,6,139.283813476562,442.532623291016
19,417,7,139.283813476562,1.79769313486232e+308
19,417,8,139.283813476562,1.79769313486232e+308
19,417,9,139.283813476562,442.532623291016
19,418,2,143.790557861328,1.79769313486232e+308
19,418,3,143.790557861328,456.851440429688
19,418,4,143.790557861328,1.79769313486232e+308
19,418,5,143.790557861328,1.79769313486232e+308
19,418,6,143.790557861328,456.851440429688
19,418,7,143.790557861328,1.79769313486232e+308
19,418,8,143.790557861328,1.79769313486232e+308
19,418,9,143.790557861328,456.851440429688
19,419,2,343.492401123047,1.79769313486232e+308
19,419,3,343.492401123047,1273.23486328125
19,419,4,343.492401123047,1.79769313486232e+308
19,419,5,343.492401123047,1.79769313486232e+308
19,419,7,343.492401123047,1.79769313486232e+308
19,419,9,343.492401123047,1273.23486328125
19,420,3,382.513153076172,1215.32104492188
19,420,5,382.513153076172,1.79769313486232e+308
19,420,6,382.513153076172,1215.32104492188
19,420,7,382.513153076172,1.79769313486232e+308
19,420,8,382.513153076172,1.79769313486232e+308
19,421,4,318.935729980469,1.79769313486232e+308
19,421,5,318.935729980469,1.79769313486232e+308
19,421,7,318.935729980469,1.79769313486232e+308
19,421,8,318.935729980469,1.79769313486232e+308
19,421,9,318.935729980469,2026.64562988281
19,422,2,159.217178344727,1.79769313486232e+308
19,422,3,159.217178344727,449.657684326172
19,422,4,159.217178344727,1.79769313486232e+308
19,422,5,159.217178344727,1.79769313486232e+308
19,422,6,159.217178344727,449.657684326172
19,422,8,159.217178344727,1.79769313486232e+308
19,422,9,159.217178344727,449.657684326172
19,423,2,456.416015625,1.79769313486232e+308
19,423,3,456.416015625,1450.12524414062
19,423,4,456.416015625,1.79769313486232e+308
19,423,5,456.416015625,1.79769313486232e+308
19,423,6,456.416015625,1450.12524414062
19,423,7,456.416015625,1.79769313486232e+308
19,423,8,456.416015625,1.79769313486232e+308
19,423,9,456.416015625,1450.12524414062
19,424,2,243.94970703125,1.79769313486232e+308
19,424,3,243.94970703125,775.0771484375
19,424,4,243.94970703125,1.79769313486232e+308
19,424,5,243.94970703125,1.79769313486232e+308
19,424,6,243.94970703125,775.0771484375
19,424,7,243.94970703125,1.79769313486232e+308
19,424,8,243.94970703125,1.79769313486232e+308
19,424,9,243.94970703125,775.0771484375
19,425,2,106.774505615234,1.79769313486232e+308
19,425,3,106.774505615234,339.243988037109
19,425,4,106.774505615234,1.79769313486232e+308
19,425,5,106.774505615234,1.79769313486232e+308
19,425,6,106.774505615234,339.243988037109
19,425,7,106.774505615234,1.79769313486232e+308
19,425,8,106.774505615234,1.79769313486232e+308
19,425,9,106.774505615234,339.243988037109
19,426,2,252.984893798828,1.79769313486232e+308
19,426,3,252.984893798828,803.78369140625
19,426,4,252.984893798828,1.79769313486232e+308
19,426,5,252.984893798828,1.79769313486232e+308
19,426,6,252.984893798828,803.78369140625
19,426,7,252.984893798828,1.79769313486232e+308
19,426,8,252.984893798828,1.79769313486232e+308
19,426,9,252.984893798828,803.78369140625
19,427,2,158.11555480957,1.79769313486232e+308
19,427,3,158.11555480957,502.364807128906
19,427,4,158.11555480957,1.79769313486232e+308
19,427,5,158.11555480957,1.79769313486232e+308
19,427,6,158.11555480957,502.364807128906
19,427,7,158.11555480957,1.79769313486232e+308
19,427,8,158.11555480957,1.79769313486232e+308
19,427,9,158.11555480957,502.364807128906
19,428,2,201.237976074219,1.79769313486232e+308
19,428,3,201.237976074219,639.373352050781
19,428,4,201.237976074219,1.79769313486232e+308
19,428,5,201.237976074219,1.79769313486232e+308
19,428,6,201.237976074219,639.373352050781
19,428,7,201.237976074219,1.79769313486232e+308
19,428,8,201.237976074219,1.79769313486232e+308
19,428,9,201.237976074219,639.373352050781
19,429,2,136.9248046875,1.79769313486232e+308
19,429,3,136.9248046875,435.037567138672
19,429,4,136.9248046875,1.79769313486232e+308
19,429,5,136.9248046875,1.79769313486232e+308
19,429,6,136.9248046875,435.037567138672
19,429,7,136.9248046875,1.79769313486232e+308
19,429,8,136.9248046875,1.79769313486232e+308
19,429,9,136.9248046875,435.037567138672
19,430,2,96.8457794189453,1.79769313486232e+308
19,430,3,96.8457794189453,307.698425292969
19,430,4,96.8457794189453,1.79769313486232e+308
19,430,5,96.8457794189453,1.79769313486232e+308
19,430,6,96.8457794189453,307.698425292969
19,430,7,96.8457794189453,1.79769313486232e+308
19,430,8,96.8457794189453,1.79769313486232e+308
19,430,9,96.8457794189453,307.698425292969
50,431,2,1717.052734375,1818.47351074219
50,431,3,1717.052734375,1818.47351074219
50,431,4,1717.052734375,1818.47351074219
50,431,5,1717.052734375,1818.47351074219
50,431,6,1717.052734375,1818.47351074219
50,431,7,1717.052734375,1818.47351074219
50,431,8,1717.052734375,1818.47351074219
50,431,9,1717.052734375,1818.47351074219
50,432,2,220.506454467773,233.531066894531
50,432,3,220.506454467773,233.531066894531
50,432,4,220.506454467773,233.531066894531
50,432,5,220.506454467773,233.531066894531
50,432,6,220.506454467773,233.531066894531
50,432,7,220.506454467773,233.531066894531
50,432,8,220.506454467773,233.531066894531
50,432,9,220.506454467773,233.531066894531
50,433,2,600.512634277344,635.982971191406
50,433,3,600.512634277344,635.982971191406
50,433,4,600.512634277344,635.982971191406
50,433,5,600.512634277344,635.982971191406
50,433,6,600.512634277344,635.982971191406
50,433,7,600.512634277344,635.982971191406
50,433,8,600.512634277344,635.982971191406
50,433,9,600.512634277344,635.982971191406
50,434,2,210.961898803711,223.422744750977
50,434,3,210.961898803711,223.422744750977
50,434,4,210.961898803711,223.422744750977
50,434,5,210.961898803711,223.422744750977
50,434,6,210.961898803711,223.422744750977
50,434,7,210.961898803711,223.422744750977
50,434,8,210.961898803711,223.422744750977
50,434,9,210.961898803711,223.422744750977
50,435,2,534.795471191406,566.384155273438
50,435,3,534.795471191406,566.384155273438
50,435,4,534.795471191406,566.384155273438
50,435,5,534.795471191406,566.384155273438
50,435,6,534.795471191406,566.384155273438
50,435,7,534.795471191406,566.384155273438
50,435,8,534.795471191406,566.384155273438
50,435,9,534.795471191406,566.384155273438
20,436,2,172.094100952148,1.79769313486232e+308
20,436,3,172.094100952148,1275.81420898438
20,436,4,172.094100952148,1.79769313486232e+308
20,436,5,172.094100952148,1.79769313486232e+308
20,436,7,172.094100952148,1.79769313486232e+308
20,436,8,172.094100952148,1.79769313486232e+308
20,437,2,110.125434875488,1.79769313486232e+308
20,437,3,110.125434875488,349.890533447266
20,437,4,110.125434875488,1.79769313486232e+308
20,437,5,110.125434875488,1.79769313486232e+308
20,437,6,110.125434875488,349.890533447266
20,437,7,110.125434875488,1.79769313486232e+308
20,437,8,110.125434875488,1.79769313486232e+308
20,437,9,110.125434875488,349.890533447266
20,438,4,138.5810546875,1.79769313486232e+308
20,438,5,138.5810546875,1.79769313486232e+308
20,438,6,138.5810546875,342.455383300781
20,438,7,138.5810546875,1.79769313486232e+308
20,438,8,138.5810546875,1.79769313486232e+308
20,438,9,138.5810546875,342.455383300781
20,439,2,151.050399780273,1.79769313486232e+308
20,439,3,151.050399780273,479.917388916016
20,439,4,151.050399780273,1.79769313486232e+308
20,439,5,151.050399780273,1.79769313486232e+308
20,439,6,151.050399780273,479.917388916016
20,439,7,151.050399780273,1.79769313486232e+308
20,439,8,151.050399780273,1.79769313486232e+308
20,439,9,151.050399780273,479.917388916016
20,440,2,147.284210205078,1.79769313486232e+308
20,440,3,147.284210205078,467.951385498047
20,440,4,147.284210205078,1.79769313486232e+308
20,440,5,147.284210205078,1.79769313486232e+308
20,440,6,147.284210205078,467.951385498047
20,440,7,147.284210205078,1.79769313486232e+308
20,440,8,147.284210205078,1.79769313486232e+308
20,440,9,147.284210205078,467.951385498047
20,441,2,113.160369873047,1.79769313486232e+308
20,441,3,113.160369873047,359.533203125
20,441,4,113.160369873047,1.79769313486232e+308
20,441,5,113.160369873047,1.79769313486232e+308
20,441,6,113.160369873047,359.533203125
20,441,7,113.160369873047,1.79769313486232e+308
20,441,8,113.160369873047,1.79769313486232e+308
20,441,9,113.160369873047,359.533203125
20,442,2,61.2113800048828,1.79769313486232e+308
20,442,3,61.2113800048828,194.480834960938
20,442,4,61.2113800048828,1.79769313486232e+308
20,442,5,61.2113800048828,1.79769313486232e+308
20,442,6,61.2113800048828,194.480834960938
20,442,7,61.2113800048828,1.79769313486232e+308
20,442,8,61.2113800048828,1.79769313486232e+308
20,442,9,61.2113800048828,194.480834960938
20,443,2,96.7303619384766,1.79769313486232e+308
20,443,3,96.7303619384766,307.331726074219
20,443,4,96.7303619384766,1.79769313486232e+308
20,443,5,96.7303619384766,1.79769313486232e+308
20,443,6,96.7303619384766,307.331726074219
20,443,7,96.7303619384766,1.79769313486232e+308
20,443,8,96.7303619384766,1.79769313486232e+308
20,443,9,96.7303619384766,307.331726074219
20,444,2,177.931228637695,1.79769313486232e+308
20,444,3,177.931228637695,565.323120117188
20,444,4,177.931228637695,1.79769313486232e+308
20,444,5,177.931228637695,1.79769313486232e+308
20,444,6,177.931228637695,565.323120117188
20,444,7,177.931228637695,1.79769313486232e+308
20,444,8,177.931228637695,1.79769313486232e+308
20,444,9,177.931228637695,565.323120117188
20,445,2,133.926727294922,1.79769313486232e+308
20,445,3,133.926727294922,425.512054443359
20,445,4,133.926727294922,1.79769313486232e+308
20,445,5,133.926727294922,1.79769313486232e+308
20,445,6,133.926727294922,425.512054443359
20,445,7,133.926727294922,1.79769313486232e+308
20,445,8,133.926727294922,1.79769313486232e+308
20,445,9,133.926727294922,425.512054443359
20,446,2,142.4189453125,1.79769313486232e+308
20,446,3,142.4189453125,452.493560791016
20,446,4,142.4189453125,1.79769313486232e+308
20,446,5,142.4189453125,1.79769313486232e+308
20,446,6,142.4189453125,452.493560791016
20,446,7,142.4189453125,1.79769313486232e+308
20,446,8,142.4189453125,1.79769313486232e+308
20,446,9,142.4189453125,452.493560791016
20,447,2,114.165061950684,1.79769313486232e+308
20,447,3,114.165061950684,362.725311279297
20,447,4,114.165061950684,1.79769313486232e+308
20,447,5,114.165061950684,1.79769313486232e+308
20,447,6,114.165061950684,362.725311279297
20,447,7,114.165061950684,1.79769313486232e+308
20,447,8,114.165061950684,1.79769313486232e+308
20,447,9,114.165061950684,362.725311279297
20,448,2,45.9690170288086,1.79769313486232e+308
20,448,3,45.9690170288086,146.052810668945
20,448,4,45.9690170288086,1.79769313486232e+308
20,448,5,45.9690170288086,1.79769313486232e+308
20,448,6,45.9690170288086,146.052810668945
20,448,7,45.9690170288086,1.79769313486232e+308
20,448,8,45.9690170288086,1.79769313486232e+308
20,448,9,45.9690170288086,146.052810668945
20,449,2,133.370651245117,1.79769313486232e+308
20,449,3,133.370651245117,564.993713378906
20,449,4,133.370651245117,1.79769313486232e+308
20,449,5,133.370651245117,1.79769313486232e+308
20,449,6,133.370651245117,564.993713378906
20,449,7,133.370651245117,1.79769313486232e+308
20,449,8,133.370651245117,1.79769313486232e+308
20,450,2,64.9029541015625,1.79769313486232e+308
20,450,3,64.9029541015625,206.209686279297
20,450,4,64.9029541015625,1.79769313486232e+308
20,450,5,64.9029541015625,1.79769313486232e+308
20,450,6,64.9029541015625,206.209686279297
20,450,7,64.9029541015625,1.79769313486232e+308
20,450,8,64.9029541015625,1.79769313486232e+308
20,450,9,64.9029541015625,206.209686279297
20,451,2,83.7595062255859,1.79769313486232e+308
20,451,3,83.7595062255859,266.120727539062
20,451,4,83.7595062255859,1.79769313486232e+308
20,451,5,83.7595062255859,1.79769313486232e+308
20,451,6,83.7595062255859,266.120727539062
20,451,7,83.7595062255859,1.79769313486232e+308
20,451,8,83.7595062255859,1.79769313486232e+308
20,451,9,83.7595062255859,266.120727539062
20,452,2,31.4524898529053,1.79769313486232e+308
20,452,3,31.4524898529053,99.9308624267578
20,452,4,31.4524898529053,1.79769313486232e+308
20,452,5,31.4524898529053,1.79769313486232e+308
20,452,6,31.4524898529053,99.9308624267578
20,452,7,31.4524898529053,1.79769313486232e+308
20,452,8,31.4524898529053,1.79769313486232e+308
20,452,9,31.4524898529053,99.9308624267578
20,453,2,39.2967109680176,1.79769313486232e+308
20,453,3,39.2967109680176,124.853523254395
20,453,4,39.2967109680176,1.79769313486232e+308
20,453,5,39.2967109680176,1.79769313486232e+308
20,453,6,39.2967109680176,124.853523254395
20,453,7,39.2967109680176,1.79769313486232e+308
20,453,8,39.2967109680176,1.79769313486232e+308
20,453,9,39.2967109680176,124.853523254395
21,454,2,85.6638793945312,1.79769313486232e+308
21,454,3,85.6638793945312,272.171325683594
21,454,4,85.6638793945312,1.79769313486232e+308
21,454,5,85.6638793945312,1.79769313486232e+308
21,454,6,85.6638793945312,272.171325683594
21,454,7,85.6638793945312,1.79769313486232e+308
21,454,8,85.6638793945312,1.79769313486232e+308
21,454,9,85.6638793945312,272.171325683594
21,455,2,41.0372428894043,1.79769313486232e+308
21,455,3,41.0372428894043,130.383544921875
21,455,4,41.0372428894043,1.79769313486232e+308
21,455,5,41.0372428894043,1.79769313486232e+308
21,455,6,41.0372428894043,130.383544921875
21,455,7,41.0372428894043,1.79769313486232e+308
21,455,8,41.0372428894043,1.79769313486232e+308
21,455,9,41.0372428894043,130.383544921875
21,456,2,404.306030273438,1.79769313486232e+308
21,456,3,404.306030273438,1284.56140136719
21,456,4,404.306030273438,1.79769313486232e+308
21,456,5,404.306030273438,1.79769313486232e+308
21,456,6,404.306030273438,1284.56140136719
21,456,7,404.306030273438,1.79769313486232e+308
21,456,8,404.306030273438,1.79769313486232e+308
21,456,9,404.306030273438,1284.56140136719
21,457,2,108.380416870117,1.79769313486232e+308
21,457,3,108.380416870117,344.346313476562
21,457,4,108.380416870117,1.79769313486232e+308
21,457,5,108.380416870117,1.79769313486232e+308
21,457,6,108.380416870117,344.346313476562
21,457,7,108.380416870117,1.79769313486232e+308
21,457,8,108.380416870117,1.79769313486232e+308
21,457,9,108.380416870117,344.346313476562
21,458,2,158.506362915039,1.79769313486232e+308
21,458,3,158.506362915039,503.606475830078
21,458,4,158.506362915039,1.79769313486232e+308
21,458,5,158.506362915039,1.79769313486232e+308
21,458,6,158.506362915039,503.606475830078
21,458,7,158.506362915039,1.79769313486232e+308
21,458,8,158.506362915039,1.79769313486232e+308
21,458,9,158.506362915039,503.606475830078
21,459,2,76.1036224365234,1.79769313486232e+308
21,459,3,76.1036224365234,241.796447753906
21,459,4,76.1036224365234,1.79769313486232e+308
21,459,5,76.1036224365234,1.79769313486232e+308
21,459,6,76.1036224365234,241.796447753906
21,459,7,76.1036224365234,1.79769313486232e+308
21,459,8,76.1036224365234,1.79769313486232e+308
21,459,9,76.1036224365234,241.796447753906
21,460,2,122.6611328125,1.79769313486232e+308
21,460,3,122.6611328125,389.719024658203
21,460,4,122.6611328125,1.79769313486232e+308
21,460,5,122.6611328125,1.79769313486232e+308
21,460,6,122.6611328125,389.719024658203
21,460,7,122.6611328125,1.79769313486232e+308
21,460,8,122.6611328125,1.79769313486232e+308
21,460,9,122.6611328125,389.719024658203
21,461,2,131.677139282227,1.79769313486232e+308
21,461,3,131.677139282227,418.364685058594
21,461,4,131.677139282227,1.79769313486232e+308
21,461,5,131.677139282227,1.79769313486232e+308
21,461,6,131.677139282227,418.364685058594
21,461,7,131.677139282227,1.79769313486232e+308
21,461,8,131.677139282227,1.79769313486232e+308
21,461,9,131.677139282227,418.364685058594
21,462,2,193.59553527832,1.79769313486232e+308
21,462,3,193.59553527832,478.404754638672
21,462,4,193.59553527832,1.79769313486232e+308
21,462,6,193.59553527832,478.404754638672
21,462,8,193.59553527832,1.79769313486232e+308
21,462,9,193.59553527832,478.404754638672
21,463,2,75.1437606811524,1.79769313486232e+308
21,463,3,75.1437606811524,238.746780395508
21,463,4,75.1437606811524,1.79769313486232e+308
21,463,5,75.1437606811524,1.79769313486232e+308
21,463,6,75.1437606811524,238.746780395508
21,463,7,75.1437606811524,1.79769313486232e+308
21,463,8,75.1437606811524,1.79769313486232e+308
21,463,9,75.1437606811524,238.746780395508
21,464,2,195.299346923828,1.79769313486232e+308
21,464,3,195.299346923828,620.505187988281
21,464,4,195.299346923828,1.79769313486232e+308
21,464,5,195.299346923828,1.79769313486232e+308
21,464,6,195.299346923828,620.505187988281
21,464,7,195.299346923828,1.79769313486232e+308
21,464,8,195.299346923828,1.79769313486232e+308
21,464,9,195.299346923828,620.505187988281
21,465,2,165.495162963867,1.79769313486232e+308
21,465,3,165.495162963867,525.811340332031
21,465,4,165.495162963867,1.79769313486232e+308
21,465,5,165.495162963867,1.79769313486232e+308
21,465,6,165.495162963867,525.811340332031
21,465,7,165.495162963867,1.79769313486232e+308
21,465,8,165.495162963867,1.79769313486232e+308
21,465,9,165.495162963867,525.811340332031
21,466,7,468.821594238281,1.79769313486232e+308
21,466,8,468.821594238281,1.79769313486232e+308
21,466,9,468.821594238281,1986.05346679688
21,467,2,342.172393798828,1.79769313486232e+308
21,467,3,342.172393798828,1087.15026855469
21,467,4,342.172393798828,1.79769313486232e+308
21,467,5,342.172393798828,1.79769313486232e+308
21,467,6,342.172393798828,1087.15026855469
21,467,7,342.172393798828,1.79769313486232e+308
21,467,8,342.172393798828,1.79769313486232e+308
